sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,label
100,100,68,28,18,14,12,10,10,10,10,10,12,12,16,20,34,52,52,54,60,68,84,100,100,100,100,100,100,100,100,100,1
100,100,74,30,20,16,12,12,10,10,10,12,12,14,16,22,38,54,56,58,64,72,90,100,100,100,100,100,100,100,100,100,1
100,100,80,34,22,16,14,12,12,12,12,12,12,14,18,24,40,58,58,60,66,76,94,100,100,100,100,100,100,100,100,100,1
100,100,86,36,24,18,14,14,12,12,12,12,14,16,20,26,44,60,62,64,70,80,98,100,100,100,100,100,100,100,100,100,1
100,100,92,38,24,18,16,14,14,12,12,14,14,16,20,28,46,64,64,66,74,84,100,100,100,100,100,100,100,100,100,100,1
100,100,98,40,26,20,16,16,14,14,14,14,16,18,22,30,50,66,66,70,76,88,100,100,100,100,100,100,100,100,100,100,1
100,100,100,42,28,22,18,16,14,14,14,16,16,18,24,32,52,70,70,74,80,92,100,100,100,100,100,100,100,100,100,100,1
100,100,100,46,30,22,18,16,16,16,16,16,18,20,24,34,56,72,72,76,84,96,100,100,100,100,100,92,100,100,100,100,0
100,100,100,48,30,24,20,18,16,16,16,16,18,20,26,34,58,76,76,80,86,100,100,100,100,100,100,90,100,100,100,100,0
100,100,100,50,32,24,20,18,18,16,16,18,20,22,26,36,62,78,78,82,90,100,100,100,100,100,100,90,98,100,100,100,0
100,100,100,52,34,26,22,20,18,18,18,18,20,22,28,38,64,82,82,86,94,100,100,100,100,100,100,90,98,100,100,100,0
100,100,100,54,36,28,22,20,18,18,18,20,20,24,30,40,68,84,84,88,96,100,100,100,100,100,100,88,96,100,100,100,0
64,38,28,22,20,18,18,18,18,20,22,26,34,52,88,86,90,96,100,100,100,100,100,100,88,94,100,100,100,100,100,100,0
62,36,26,22,20,18,16,16,18,18,20,24,32,50,90,90,92,100,100,100,100,100,100,100,88,94,100,100,100,100,100,100,0
58,34,26,20,18,16,16,16,16,18,20,24,30,48,94,92,96,100,100,100,100,100,100,100,90,96,100,100,100,100,100,100,0
56,34,24,20,18,16,16,16,16,16,18,22,30,46,96,96,98,100,100,100,100,100,100,88,90,96,100,100,100,100,100,100,0
52,32,24,18,16,16,14,14,14,16,18,22,28,42,100,98,100,100,100,100,100,100,100,88,90,98,100,100,100,100,100,100,1
50,30,22,18,16,14,14,14,14,16,16,20,26,40,98,100,100,100,100,100,100,100,100,88,92,98,100,100,100,100,100,100,1
46,28,20,16,14,14,12,12,14,14,16,18,24,38,92,100,100,100,100,100,100,100,100,90,92,100,100,100,100,100,100,100,1
100,100,100,100,52,32,22,18,16,16,14,14,14,16,18,22,28,42,100,100,100,100,100,100,100,100,100,88,90,98,100,100,1
100,100,100,100,58,34,26,20,18,16,16,16,16,18,20,24,30,48,100,100,100,100,100,100,100,100,100,86,90,96,100,100,0
100,100,100,100,64,38,28,22,20,18,18,18,18,20,22,26,34,52,100,100,100,100,100,100,100,100,100,84,88,94,100,100,0
100,100,100,100,70,42,30,24,22,20,18,18,20,20,24,28,36,56,100,100,100,100,100,100,100,100,84,84,86,92,100,100,0
100,100,100,100,76,44,32,26,24,22,20,20,22,22,26,30,40,62,100,100,100,100,100,100,100,100,82,82,84,90,100,100,0
92,100,100,100,100,100,100,70,44,34,28,26,24,22,24,24,26,30,38,50,86,100,100,100,100,100,100,100,100,80,80,84,0
88,100,100,100,100,100,100,78,50,38,32,28,26,26,26,26,30,34,42,56,96,100,100,100,100,100,100,100,100,76,78,80,0
86,98,100,100,100,100,100,86,56,42,36,32,30,28,28,30,32,38,46,62,100,100,100,100,100,100,100,100,76,74,74,78,0
82,94,100,100,100,100,100,94,60,46,38,34,32,30,30,32,36,40,50,68,100,100,100,100,100,100,100,100,74,72,72,76,0
100,100,100,96,62,48,40,36,32,32,32,34,36,42,52,70,100,100,100,100,100,100,100,100,72,70,72,74,82,94,100,100,0
100,100,100,98,64,48,40,36,34,32,32,34,38,42,52,72,100,100,100,100,100,100,100,100,72,70,70,74,80,92,100,100,0
100,100,100,100,66,50,42,36,34,34,34,34,38,44,54,74,100,100,100,100,100,100,100,100,72,70,70,72,80,92,100,100,0
100,100,100,100,66,50,42,38,34,34,34,36,38,44,54,76,100,100,100,100,100,100,100,76,70,68,68,72,78,90,100,100,0
100,100,100,100,68,52,44,38,36,34,34,36,40,46,56,78,100,100,100,100,100,100,100,76,70,68,68,72,78,90,100,100,0
100,100,100,100,70,54,44,40,36,36,36,38,40,46,58,78,100,100,100,100,100,100,100,74,68,66,68,70,76,88,100,100,0
100,100,100,100,72,54,46,40,38,36,36,38,42,48,58,80,100,100,100,100,100,100,100,74,68,66,66,70,76,100,100,100,0
100,100,100,100,100,84,62,50,44,40,38,38,38,42,48,56,74,100,100,100,100,100,100,100,74,68,64,64,66,72,80,100,0
100,100,100,100,100,88,64,52,46,42,40,40,40,44,50,58,78,100,100,100,100,100,100,100,72,66,64,62,66,70,78,100,0
100,100,100,100,100,90,66,54,46,42,42,40,42,46,52,62,80,100,100,100,100,100,100,100,70,64,62,62,64,68,78,100,0
100,100,100,100,100,94,68,56,48,44,42,42,44,46,52,64,84,100,100,100,100,100,100,100,68,64,60,60,62,66,76,100,0
100,100,100,100,100,98,72,58,50,46,44,44,46,48,54,66,86,100,100,100,100,100,100,78,68,62,58,58,60,64,100,100,0
100,100,100,100,100,100,74,60,52,48,46,46,46,50,56,68,90,100,100,100,100,100,100,76,66,60,58,56,58,64,100,100,0
100,100,72,58,52,46,44,44,46,50,56,66,88,100,100,100,100,100,100,76,66,60,58,58,60,64,100,100,100,100,100,100,0
100,100,72,58,50,46,44,44,46,48,54,66,86,100,100,100,100,100,100,78,68,62,58,58,60,64,100,100,100,100,100,100,0
100,100,70,56,50,46,44,42,44,48,54,64,84,100,100,100,100,100,100,78,68,62,60,60,62,66,100,100,100,100,100,100,0
100,100,68,56,48,44,42,42,44,46,52,64,84,100,100,100,100,100,100,80,70,64,60,60,62,66,100,100,100,100,100,100,0
100,100,68,54,48,44,42,42,42,46,52,62,82,100,100,100,100,100,100,80,70,64,62,60,62,100,100,100,100,100,100,100,0
100,100,66,54,46,42,40,40,42,46,50,60,80,100,100,100,100,100,100,82,70,64,62,62,64,100,100,100,100,100,100,100,0
100,100,64,52,46,42,40,40,42,44,50,60,78,100,100,100,100,100,100,82,72,66,62,62,64,100,100,100,100,100,100,100,0
100,100,64,52,44,42,40,40,40,44,48,58,76,100,100,100,100,100,100,84,72,66,64,64,66,100,100,100,100,100,100,100,0
100,100,62,50,44,40,38,38,40,42,48,58,76,100,100,100,100,100,100,84,74,68,64,64,100,100,100,100,100,100,100,100,0
100,100,60,50,44,40,38,38,38,42,46,56,74,100,100,100,100,100,100,86,74,68,66,64,100,100,100,100,100,100,100,100,0
100,100,60,48,42,38,36,36,38,40,46,56,72,100,100,100,100,100,100,86,76,68,66,66,100,100,100,100,100,100,100,100,0
100,100,58,48,42,38,36,36,38,40,44,54,70,100,100,100,100,100,100,88,76,70,66,66,100,100,100,100,100,100,100,100,0
100,52,44,38,36,34,34,36,40,46,56,76,100,100,100,100,100,100,86,76,70,68,100,100,100,100,100,100,100,100,100,100,0
100,50,42,36,34,32,34,34,38,44,54,74,100,100,100,100,100,100,86,76,72,70,100,100,100,100,100,100,100,100,100,100,0
44,36,34,32,30,32,34,36,44,54,78,100,100,100,100,100,100,86,78,72,100,100,100,100,100,100,100,100,100,100,100,54,0
40,34,30,30,28,30,30,34,40,50,74,100,100,100,100,100,100,88,80,74,100,100,100,100,100,100,100,100,100,100,100,50,0
38,32,28,26,26,26,28,32,38,46,68,100,100,100,100,100,100,90,82,76,100,100,100,100,100,100,100,100,100,100,100,46,0
34,30,26,24,24,24,26,30,34,44,62,100,100,100,100,100,100,94,84,80,100,100,100,100,100,100,100,100,100,100,100,44,0
100,100,100,44,34,30,26,24,24,24,26,30,34,44,62,100,100,100,100,100,100,94,84,80,100,100,100,100,100,100,100,100,0
100,100,100,44,34,30,26,24,24,24,26,30,34,44,62,100,100,100,100,100,100,94,84,80,100,100,100,100,100,100,100,100,0
100,100,100,100,34,30,26,24,24,24,26,30,34,44,62,100,100,100,100,100,100,94,84,80,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,38,32,28,26,26,26,28,32,38,46,68,100,100,100,100,100,100,90,82,90,100,100,100,100,0
100,100,100,100,100,100,100,100,40,34,30,30,28,30,30,34,40,50,74,100,100,100,100,100,100,88,80,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,36,34,32,30,32,34,36,44,54,78,100,100,100,100,100,100,86,78,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,40,36,34,32,34,36,40,46,58,84,100,100,100,100,100,98,82,74,100,100,100,100,100,0
100,100,100,100,100,100,100,100,40,36,34,34,36,38,44,52,68,100,100,100,100,100,100,90,78,84,100,100,100,100,100,100,0
100,100,100,100,38,36,34,34,34,38,42,50,66,100,100,100,100,100,100,90,78,92,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,34,34,32,34,36,42,50,64,100,100,100,100,100,100,92,80,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,34,32,32,34,36,40,48,64,98,100,100,100,100,100,92,80,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,32,32,32,34,38,44,56,82,100,100,100,100,100,98,84,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,32,32,32,34,38,44,56,82,100,100,100,100,100,98,84,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,32,32,34,38,44,56,82,100,100,100,100,100,98,84,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,34,34,36,40,48,60,88,100,100,100,100,100,96,84,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,36,36,40,44,50,64,94,100,100,100,100,100,92,88,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,40,42,46,54,68,98,100,100,100,100,100,90,92,100,100,100,100,100,100,0
100,100,100,100,98,100,100,100,100,100,100,100,100,42,44,48,56,72,100,100,100,100,100,100,86,96,100,100,100,100,100,100,0
100,100,100,98,96,98,100,100,100,100,100,100,100,44,46,52,60,76,100,100,100,100,100,100,84,100,100,100,100,100,100,100,0
100,100,100,96,94,96,100,100,100,100,100,100,100,46,48,54,62,80,100,100,100,100,100,100,82,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,96,94,96,100,100,100,100,100,100,100,48,52,58,68,86,100,100,100,100,100,96,82,100,100,100,0
100,100,100,100,100,100,100,96,94,96,100,100,100,100,100,100,100,52,54,60,72,90,100,100,100,100,100,92,82,100,100,100,0
100,100,100,100,100,100,100,96,94,96,100,100,100,100,100,100,100,54,58,64,76,96,100,100,100,100,100,86,82,100,100,100,0
100,100,100,100,100,100,100,96,94,96,100,100,100,100,100,100,100,58,62,68,80,100,100,100,100,100,100,80,82,100,100,100,0
100,100,100,100,100,100,100,96,94,96,100,100,100,100,100,100,100,60,64,72,84,100,100,100,100,100,100,76,82,100,100,100,0
100,100,100,100,100,100,100,96,94,96,100,100,100,100,100,100,100,64,68,76,88,100,100,100,100,100,100,70,82,100,100,100,0
100,100,100,100,100,100,100,96,94,96,100,100,100,100,100,100,100,68,72,78,92,100,100,100,100,100,94,70,82,100,100,100,0
100,100,100,100,100,100,100,96,94,96,100,100,100,100,100,100,100,70,74,82,96,100,100,100,100,100,86,70,82,100,100,100,0
100,100,100,100,100,100,100,96,94,96,100,100,100,100,100,100,100,74,78,86,100,100,100,100,100,100,78,70,82,100,100,100,0
100,100,100,100,100,100,100,100,100,100,96,96,98,100,100,100,100,100,100,84,76,82,94,100,100,100,100,100,100,62,70,84,0
100,100,100,100,100,100,100,100,100,100,98,98,100,100,100,100,100,100,100,78,80,86,96,100,100,100,100,100,94,62,68,82,0
100,100,100,100,100,100,100,100,100,100,100,98,100,100,100,100,100,100,100,80,82,88,100,100,100,100,100,100,84,60,68,80,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,82,86,92,100,100,100,100,100,100,74,58,66,78,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,84,88,94,100,100,100,100,100,100,64,56,64,76,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88,90,98,100,100,100,100,100,100,54,54,62,74,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90,94,100,100,100,100,100,100,100,50,52,60,72,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,92,96,100,100,100,100,100,100,100,48,52,58,70,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96,98,100,100,100,100,100,100,90,46,50,56,66,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,100,100,100,100,100,100,100,50,44,48,54,64,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,42,42,46,52,62,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,40,42,44,50,60,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,38,40,42,48,58,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,38,36,38,40,46,56,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,36,36,36,40,44,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,38,36,36,38,40,46,100,100,100,100,98,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,38,38,36,38,42,46,100,100,100,96,96,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,40,38,38,38,42,48,100,100,98,94,92,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,42,40,40,42,44,100,100,100,96,92,92,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,46,44,42,44,48,100,100,100,94,90,90,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,48,46,46,48,50,100,100,100,92,88,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50,48,48,50,54,100,100,100,92,88,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,54,52,50,52,100,100,100,98,90,86,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,58,54,52,52,56,100,100,100,92,86,82,100,100,0
100,100,100,100,100,98,100,100,100,100,100,100,100,100,100,100,100,100,100,60,56,54,54,56,100,100,100,88,82,80,100,100,0
100,100,100,100,100,98,98,100,100,100,100,100,100,100,100,100,100,100,100,62,58,56,56,100,100,100,98,86,80,78,100,100,0
100,100,100,100,98,96,96,100,100,100,100,100,100,100,100,100,100,100,100,64,58,56,58,100,100,100,94,84,78,88,100,100,0
100,98,94,92,96,100,100,100,100,100,100,100,100,100,100,100,68,62,60,60,100,100,100,98,84,78,74,100,100,100,100,100,0
100,96,90,90,94,100,100,100,100,100,100,100,100,100,100,100,72,66,62,62,100,100,100,96,82,76,84,100,100,100,100,100,0
100,92,88,88,90,98,100,100,100,100,100,100,100,100,100,100,74,68,66,64,100,100,100,94,80,74,100,100,100,100,100,100,0
84,86,92,100,100,100,100,100,100,100,100,100,100,100,72,68,68,100,100,100,98,84,76,86,100,100,100,100,100,100,92,86,0
94,100,100,100,100,100,100,100,100,100,100,78,72,70,70,100,100,100,90,80,74,100,100,100,100,100,100,92,84,82,82,86,0
92,100,100,100,100,100,100,100,100,100,100,80,76,72,74,100,100,100,92,82,84,100,100,100,100,100,100,88,82,80,80,84,0
80,86,96,100,100,100,100,100,100,100,100,100,100,80,76,76,100,100,100,98,86,78,100,100,100,100,100,100,88,80,78,76,0
76,82,92,100,100,100,100,100,100,100,100,100,100,82,80,78,100,100,100,100,86,86,100,100,100,100,100,98,84,78,74,74,0
74,78,88,100,100,100,100,100,100,100,100,100,100,86,82,82,100,100,100,100,88,96,100,100,100,100,100,94,82,74,72,70,0
70,76,86,100,100,100,100,100,100,100,100,100,100,88,84,84,100,100,100,100,88,100,100,100,100,100,100,90,78,72,68,68,0
68,72,82,98,100,100,100,100,100,100,100,100,100,92,88,88,100,100,100,100,88,100,100,100,100,100,100,86,74,68,66,64,0
64,68,78,94,100,100,100,100,100,100,100,100,100,96,90,90,100,100,100,100,90,100,100,100,100,100,100,82,72,66,62,62,0
68,78,96,100,100,100,100,100,100,100,100,100,96,92,94,100,100,100,100,96,100,100,100,100,100,90,74,66,62,60,60,62,0
66,76,92,100,100,100,100,100,100,100,100,100,98,96,96,100,100,100,100,100,100,100,100,100,100,86,72,64,58,56,58,60,0
62,72,88,100,100,100,100,100,100,100,100,100,100,98,98,100,100,100,100,100,100,100,100,100,100,82,68,60,56,54,54,58,0
60,68,84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,78,64,58,54,52,52,54,0
56,64,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96,74,62,54,50,50,50,52,0
54,62,76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,92,70,58,52,48,46,46,48,0
50,58,72,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,86,66,54,48,46,44,44,46,0
48,54,66,92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,82,62,52,46,42,42,42,44,0
44,50,62,86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,76,58,48,42,40,38,38,40,0
42,48,58,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,70,54,46,40,38,36,36,38,0
68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,76,56,46,40,36,34,34,36,38,44,52,0
64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,74,54,44,38,34,34,34,34,36,42,50,0
62,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,70,52,42,36,34,32,32,32,34,40,48,0
58,92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66,48,40,34,32,30,30,30,34,38,44,0
28,30,34,40,54,82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,60,44,36,32,28,28,28,0
24,24,24,26,28,32,40,54,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,74,48,36,30,26,0
22,22,22,22,24,28,34,46,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,64,42,32,26,24,0
18,18,18,20,22,24,30,40,68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,56,36,28,22,20,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,74,38,26,22,18,16,16,16,16,16,18,22,26,38,74,1
100,100,100,100,100,100,100,100,100,74,38,26,22,18,16,16,16,16,16,18,22,26,38,74,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,90,46,32,26,22,20,18,18,18,20,22,26,32,46,90,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,54,38,30,26,24,22,22,22,24,26,30,38,54,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,62,44,34,30,26,24,24,24,26,30,34,44,62,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,82,54,40,34,30,28,28,28,28,32,36,44,60,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,66,48,40,34,32,30,30,30,34,38,44,58,90,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,72,52,42,38,34,32,32,34,36,40,48,64,98,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,78,56,46,40,36,36,36,36,38,44,52,70,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,84,62,50,44,40,38,38,38,42,48,56,74,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,90,66,54,46,42,40,40,42,44,50,60,80,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,92,66,54,48,44,42,42,42,46,52,62,82,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,94,68,56,48,44,42,42,44,46,52,62,82,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96,70,56,50,44,42,42,44,48,54,64,84,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96,70,58,50,46,44,44,44,48,54,66,86,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,72,58,50,46,44,44,46,50,56,66,88,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,76,62,54,50,48,46,48,52,58,70,92,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,80,66,56,52,50,50,52,54,62,74,98,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,84,68,60,54,52,52,54,58,66,78,100,100,100,100,100,100,100,100,0
100,100,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,86,70,60,56,54,52,54,58,66,80,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,78,66,60,56,54,56,60,66,78,98,100,100,100,100,100,90,0
100,100,100,100,100,100,100,100,100,100,100,100,100,88,72,64,60,58,58,60,66,76,94,100,100,100,100,100,88,98,100,100,0
100,100,98,100,100,100,100,100,100,100,100,100,86,72,66,62,60,62,66,72,86,100,100,100,100,100,100,90,100,100,100,100,0
100,100,96,100,100,100,100,100,100,100,100,100,90,76,68,64,64,64,68,76,90,100,100,100,100,100,98,90,100,100,100,100,0
100,100,92,100,100,100,100,100,100,100,100,100,94,80,72,68,66,68,72,80,94,100,100,100,100,100,90,90,100,100,100,100,0
100,100,88,98,100,100,100,100,100,100,100,100,98,84,76,72,70,72,76,84,98,100,100,100,100,100,82,90,100,100,100,100,0
100,100,100,86,92,100,100,100,100,100,100,100,100,100,92,80,76,72,74,76,84,96,100,100,100,100,100,90,84,98,100,100,0
100,100,100,90,88,100,100,100,100,100,100,100,100,100,94,84,78,76,76,80,88,100,100,100,100,100,100,80,84,96,100,100,0
100,100,100,92,84,98,100,100,100,100,100,100,100,100,98,88,82,78,80,82,90,100,100,100,100,100,100,76,82,96,100,100,0
100,100,100,94,82,94,100,100,100,100,100,100,100,100,100,90,84,82,82,86,94,100,100,100,100,100,100,76,82,94,100,100,0
100,100,100,96,78,90,100,100,100,100,100,100,100,100,100,94,88,84,84,88,98,100,100,100,100,100,100,74,82,94,100,100,0
100,100,100,98,74,86,100,100,100,100,100,100,100,100,100,98,90,88,88,92,100,100,100,100,100,100,100,74,80,92,100,100,0
100,100,100,100,72,82,100,100,100,100,100,100,100,100,100,100,94,90,90,94,100,100,100,100,100,100,86,72,80,92,100,100,0
100,100,100,100,68,78,96,100,100,100,100,100,100,100,100,100,96,94,94,98,100,100,100,100,100,100,68,72,78,90,100,100,0
100,100,100,100,68,74,92,100,100,100,100,100,100,100,100,100,100,96,96,100,100,100,100,100,100,100,68,70,78,90,100,100,0
100,100,100,100,70,70,86,100,100,100,100,100,100,100,100,100,100,98,100,100,100,100,100,100,100,100,68,70,76,88,100,100,0
100,100,100,100,72,66,82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66,70,76,88,100,100,0
100,100,100,100,74,62,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66,68,74,86,100,100,0
100,100,100,100,74,58,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,64,64,68,74,84,100,100,0
100,100,100,100,76,58,68,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,64,64,66,74,84,100,100,0
100,100,100,100,78,60,64,86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,62,64,66,72,82,100,100,0
70,80,98,100,100,100,100,100,82,64,60,84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,60,60,64,0
66,76,94,100,100,100,100,100,88,68,58,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,58,58,60,0
64,72,90,100,100,100,100,100,94,72,60,76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,56,54,56,58,0
60,70,86,100,100,100,100,100,98,76,62,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,54,52,52,56,0
58,66,80,100,100,100,100,100,100,78,66,70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,52,50,50,52,0
100,100,100,100,100,80,66,62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50,48,50,52,56,64,80,100,0
100,100,100,100,100,82,68,60,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,54,50,48,48,50,56,64,78,100,0
100,100,100,96,76,64,58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,52,48,48,48,52,58,68,86,100,100,0
72,62,56,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,54,52,50,52,54,60,70,90,100,100,100,100,100,92,0
70,60,54,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,56,54,52,54,56,62,74,94,100,100,100,100,100,88,0
66,58,52,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,58,56,54,56,58,66,76,98,100,100,100,100,100,84,0
64,54,50,68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,62,58,56,58,62,68,80,100,100,100,100,100,100,82,0
60,52,46,56,100,100,100,100,100,100,100,100,100,100,100,100,100,70,64,60,58,60,64,70,82,100,100,100,100,100,100,78,0
58,50,44,46,100,100,100,100,100,100,100,100,100,100,100,100,100,72,66,62,60,62,66,72,86,100,100,100,100,100,100,74,0
54,46,42,40,100,100,100,100,100,100,100,100,100,100,100,100,100,76,68,64,62,64,68,76,88,100,100,100,100,100,100,70,0
38,100,100,100,100,100,100,100,100,100,100,100,100,100,100,74,68,66,66,70,76,88,100,100,100,100,100,100,72,54,46,40,0
34,80,100,100,100,100,100,100,100,100,100,100,100,100,100,76,72,68,70,72,80,92,100,100,100,100,100,100,66,50,42,38,0
32,68,100,100,100,100,100,100,100,100,100,100,100,100,100,80,74,72,72,76,82,94,100,100,100,100,100,92,60,46,38,34,0
28,56,100,100,100,100,100,100,100,100,100,100,100,100,100,82,78,74,76,78,86,98,100,100,100,100,100,84,54,42,34,30,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,84,78,78,78,84,94,100,100,100,100,100,100,62,44,34,30,26,24,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,88,82,80,82,88,96,100,100,100,100,100,100,54,38,30,26,24,22,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,90,86,84,86,90,100,100,100,100,100,100,90,46,32,26,22,20,20,0
18,16,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90,86,86,90,96,100,100,100,100,100,100,58,34,26,20,1
